QTL,annotation,Locus_id,Seed-5 DAP,Seed- 10 DAP,Embryo- 25 DAP,Endosperm- 25 DAP,Endosperm- 25 DAP (replicate),Anther,Pistil,Pre-emergence inflorescence,Post-emergence inflorescence,Leaves-20 days,Leaves- 20 days (replicate),Shoots,Seedling four-leaf stage F1 93-11/Nipp,Seedling four-leaf stage F1 Nipp/93-11,Seedling four-leaf stage 93-11,Seedling four-leaf stage ,Germinating seed-3 days,Stem-60 days,Callus-35 days,60days-Mature roots,Mature leaves-60 days,Mature pollen,Immature panicle-90 days,Mature Sigma and Ovary,Salt Stress-Leaves-2wks,Salt Stress-Roots-2wks,Drought Stress-Leaves-2wks,Drought Stress-Roots-2wks,Cold Stress-Leaves-2wks,Cold Stress-Roots-2wks,M.oryzae infected-Resistant-6h,M.oryzae infected-Resistant-12h,M.oryzae-R-24h,Mock treatment-24hr,Untreated-leaves-2wks,Untreated-Roots-2wks,M.oryzae infected-Susceptible-6h,M.oryzae infected-Susceptible-12h,M.oryzae infected-Susceptible-24h,M.oryzae infected-Susceptible-96h,Rice leaf-beet armyworm damaged-24h,Rice leaf- Mechanical damaged-24h,Rice leaf-Water weevil damaged-24h,HighMilling-Developing seeds-6days,HighTaste-Developing seeds-6days,LowMilling-Developing seeds-6days,Control-Developing seeds-6days,LowTaste-Developing seeds-6days,start,stop,ori
qCDP9,expressed protein,LOC_Os08g43180,5.13614,0.872765,1.61559,0.753011,0.625456,4.75219,9.82552,4.45698,5.48449,4.74124,8.78652,7.9283,5.62954,4.08341,6.77091,4.23346,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27306256,27309652,-
qCDP9,expressed protein,LOC_Os08g43280,0,0,0,0,0,0,0,0,0,0,0,0,0.15762,0,0.310497,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27360097,27363322,+
qCDP9,"LTPL44 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",LOC_Os08g43290,0,0,0,0,0,0,0,315.875,9.29193,0,0.521608,0,0.466199,0.287328,0.49657,1.53987,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27364161,27364837,+
qCDP9,"PE-PGRS FAMILY PROTEIN, putative, expressed",LOC_Os08g43310,2.06532,0,3.54653,0,0,2.68657,4.5753,8.50814,2.18442,0,1.99711,3.46541,0.867582,0.588654,0.234681,1.64192,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27372790,27373296,-
qCDP9,"UBX domain-containing protein, putative, expressed",LOC_Os08g43300,10.7998,7.32115,12.7558,5.55944,5.60603,25.5528,15.5434,16.4353,8.81861,1.09473,0.859335,2.61639,10.302,8.40307,6.64499,10.6471,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27365105,27370831,-
qCDP9,"NC domain-containing protein, putative, expressed",LOC_Os08g43350,4.42585,0,1.27234,0,0,0,3.32983,37.8883,1.57175,0,0,4.48614,1.06211,1.79444,1.66336,1.88392,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27393219,27396113,-
qCDP9,"OsRhmbd14 - Putative Rhomboid homologue, expressed",LOC_Os08g43320,17.0071,1.10673,2.71449,0.709792,0.743625,1.57329,13.4917,61.4439,34.7372,3.42136,19.975,29.0589,187.178,204.792,215.363,315.749,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27376015,27379035,-
qCDP9,"dehydrogenase, putative, expressed",LOC_Os08g43190,889.338,477.855,120.247,473.422,474.655,41.3455,68.7008,56.0887,189.82,50.1687,162.512,28.2381,58.5479,47.4162,43.0517,59.3139,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,yes,no,yes,yes,27315938,27318495,+
qCDP9,"dehydrogenase, putative, expressed",LOC_Os08g43190,889.338,477.855,120.247,473.422,474.655,41.3455,68.7008,56.0887,189.82,50.1687,162.512,28.2381,58.5479,47.4162,43.0517,59.3139,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,yes,no,yes,yes,27315939,27318495,+
qCDP9,"HSF-type DNA-binding domain containing protein, expressed",LOC_Os08g43334,5.55915,2.57576,4.37616,6.25402,6.53269,1.1836,2.33046,3.20182,6.06599,1.46068,1.79581,0.627215,1.19438,0.819122,0.428065,0.746867,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,27380765,27390339,-
qCDP9,"HSF-type DNA-binding domain containing protein, expressed",LOC_Os08g43334,5.55915,2.57576,4.37616,6.25402,6.53269,1.1836,2.33046,3.20182,6.06599,1.46068,1.79581,0.627215,1.19438,0.819122,0.428065,0.746867,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,27382865,27384520,-
qCDP9,"6-phosphogluconolactonase, putative, expressed",LOC_Os08g43370,8.54691,1.61281,11.1353,1.1021,1.16971,18.7179,11.7809,11.4229,13.99,1.73777,2.31343,5.14439,3.06062,4.01608,3.92333,4.11669,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27403439,27406438,+
qCDP9,"TBC domain containing protein, expressed",LOC_Os08g43380,4.00915,1.32183,6.41414,0.434653,0.348416,7.08683,12.9824,5.91985,8.2481,5.17054,3.91843,6.78513,3.32374,2.88979,2.81685,4.40356,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,27408976,27413886,+
qCDP9,"RNA recognition motif containing protein, putative, expressed",LOC_Os08g43360,22.2146,7.13533,21.775,6.67089,6.95525,15.0794,43.5452,41.0324,20.8954,18.9952,22.5499,50.0597,10.2524,9.24708,10.0254,7.31827,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,27397948,27402221,+
qCDP9,"RNA recognition motif containing protein, putative, expressed",LOC_Os08g43360,22.2146,7.13533,21.775,6.67089,6.95525,15.0794,43.5452,41.0324,20.8954,18.9952,22.5499,50.0597,10.2524,9.24708,10.0254,7.31827,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,27397948,27402221,+
qCDP9,"RNA recognition motif containing protein, putative, expressed",LOC_Os08g43360,22.2146,7.13533,21.775,6.67089,6.95525,15.0794,43.5452,41.0324,20.8954,18.9952,22.5499,50.0597,10.2524,9.24708,10.0254,7.31827,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,27397948,27402221,+
qCDP10,expressed protein,LOC_Os09g15310,0,0,0,0,0,0,0,0,0,0,0,0,0.0370376,0,0.109417,0.108608,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9341115,9341720,+
qCDP10,hypothetical protein,LOC_Os09g15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9389783,9391402,-
qCDP10,"hydrophobic protein, putative, expressed",LOC_Os09g15365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9397506,9397806,-
qCDP10,"hydrolase, NUDIX family, domain containing protein, expressed",LOC_Os09g15340,5.82565,1.82162,5.25495,0.877487,0.932537,5.34628,4.19776,5.99613,5.66944,6.52744,5.24086,3.41422,2.00475,1.83486,1.98451,3.06049,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9379745,9383838,-
qCDP10,"ubiquitin-conjugating enzyme, putative, expressed",LOC_Os09g15320,48.7227,85.0287,3.74984,125.285,130.364,11.2926,32.2505,16.1162,36.7145,3.93205,3.68555,0,3.62464,3.34364,2.03021,5.75081,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9357955,9362416,+
qCDP10,"ubiquitin-conjugating enzyme, putative, expressed",LOC_Os09g15320,48.7227,85.0287,3.74984,125.285,130.364,11.2926,32.2505,16.1162,36.7145,3.93205,3.68555,0,3.62464,3.34364,2.03021,5.75081,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9357985,9362416,+
qCDP10,expressed protein,LOC_Os09g15350,2.84201,0,2.34691,0,0,10.7096,3.09936,3.04121,3.06161,0,0.341256,0,0.484032,0,0.207353,0.785969,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9385267,9387226,+
qCDP10,expressed protein,LOC_Os09g15350,2.84201,0,2.34691,0,0,10.7096,3.09936,3.04121,3.06161,0,0.341256,0,0.484032,0,0.207353,0.785969,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9385278,9387636,+
qCDP10,expressed protein,LOC_Os09g15370,0,0,0,0,0,0.246269,0,0,0.167946,1.35839,0.620315,0,0.286701,0.15913,0.211168,0.284367,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9399112,9402432,+
qCDP10,"retrotransposon protein, putative, unclassified",LOC_Os09g15410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9434633,9435433,+
qCDP10,"inositol monophosphatase family protein, putative, expressed",LOC_Os09g15400,0,0,0,0,0,0,0,0,0,0,0,0,1.81563,0.667265,2.32211,3.06786,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9431093,9432666,+
qCDP10,"NAD dependent epimerase/dehydratase family protein, putative, expressed",LOC_Os09g15420,4.42463,5.2203,2.20566,14.9061,13.8679,24.9899,6.53733,6.26497,4.67982,1.69054,4.39223,23.1752,5.26167,3.53729,5.17514,6.41461,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9437667,9442553,-
qCDP10,"OsFBX311 - F-box domain containing protein, expressed",LOC_Os09g15440,0,0,0,0,0,0,0,0,0,0,0,0,0.255744,0.2068,0.115619,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9452833,9454104,-
qCDP10,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g15380,0,0,0,0,0,0,0,0,0,0,0,0,0.127959,0,0.14532,0.266663,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9405039,9410806,+
qCDP10,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os09g15460,0,0,0,0,0,0,0,0,0,0,0,0,0.120294,0.0827306,0.153197,0.167383,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9459302,9463946,+
qCDP10,expressed protein,LOC_Os09g15490,0,0,0,0,0,0,0,0,0,0,0,0,0.120442,0,0.0205086,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9483799,9484516,+
qCDP10,expressed protein,LOC_Os09g15389,1.96083,0.808505,2.92359,0.433192,0.28167,1.4167,2.5494,2.50271,1.75374,1.28964,1.77193,2.96168,1.52306,1.18591,1.26092,2.04245,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,9420104,9425293,-
qCDP10,expressed protein,LOC_Os09g15389,1.96083,0.808505,2.92359,0.433192,0.28167,1.4167,2.5494,2.50271,1.75374,1.28964,1.77193,2.96168,1.52306,1.18591,1.26092,2.04245,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,9421814,9425283,-
qCDP10,"peroxidase precursor, putative, expressed",LOC_Os09g15500,0,0,0,0,0,0,0,0,0,0,0,0,0.383144,0,0.441357,0.233653,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9486055,9487124,+
qCDP10,"transporter family protein, putative, expressed",LOC_Os09g15330,19.8785,56.5651,5.57981,141.19,146.52,17.2551,21.9878,8.29628,19.6123,14.9111,14.8556,7.41215,4.23125,3.54489,2.38589,5.1648,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9366323,9370328,-
qCDP10,"transporter family protein, putative, expressed",LOC_Os09g15330,19.8785,56.5651,5.57981,141.19,146.52,17.2551,21.9878,8.29628,19.6123,14.9111,14.8556,7.41215,4.23125,3.54489,2.38589,5.1648,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9366323,9370327,-
qCDP10,"oleosin, putative, expressed",LOC_Os09g15520,58.9637,3.58161,76.5156,12.0066,12.0086,0,0,0,0,0,0,0,0.777773,0.69902,0.631038,0.379496,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9496339,9497108,+
qCDP10,"peroxidase precursor, putative, expressed",LOC_Os09g15510,0,0,0,0,0,0,0,0,0,0,0,0,0.3428,0,0.280715,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9490521,9492544,-
qCDP10,expressed protein,LOC_Os09g15530,0,0,0,0,0,0,0,0,0,0,0,0,0.539717,0,0.471021,0.246625,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9497191,9498539,-
qCDP10,"OsFBX312 - F-box domain containing protein, expressed",LOC_Os09g15540,0.578346,0,0,0,0,2.2309,0,0,0,0,0,0,0.387696,0.0931992,0.191197,0.535092,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9498904,9500512,+
qCDP10,"OsFBX314 - F-box domain containing protein, expressed",LOC_Os09g15560,0,0,0,0,0,0,0,0,0,0,0,0,0.421742,0.0384407,0.499856,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9505694,9507077,+
qCDP10,"OsFBX313 - F-box domain containing protein, expressed",LOC_Os09g15550,0,0,0,0,0,0,0,0,0,0,0,0,0.11744,0,0.312121,0.130959,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9501347,9502871,+
qCDP10,"transposon protein, putative, unclassified, expressed",LOC_Os09g15600,0,0,0,0,0,0,0,0,0,0,0,0,0.104951,0,0.172166,0.154263,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9526905,9528945,-
qCDP10,"OsFBX315 - F-box domain containing protein, expressed",LOC_Os09g15570,0.510125,0.43793,0.803236,0,0,0.354671,0,0,0,0,0.330216,0,0.935774,0.76627,0.894329,0.358606,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,9511314,9513125,-
qCDP10,expressed protein,LOC_Os09g15580,2.81712,0.846675,2.4313,0,0,0.862862,3.12589,4.63515,2.01332,1.45724,1.09836,2.08806,1.94947,1.85388,2.24843,1.75976,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9514236,9517347,-
qCDP10,"transposon protein, putative, CACTA, En/Spm sub-class, expressed",LOC_Os09g15630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9536283,9539505,-
qCDP10,"transposon protein, putative, CACTA, En/Spm sub-class",LOC_Os09g15620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9533864,9535257,-
qCDP10,"OsFBX316 - F-box domain containing protein, expressed",LOC_Os09g15590,2.59284,0.514574,3.07766,0.39554,0.490705,2.8729,3.75605,3.97032,9.4678,0.750947,1.40999,0,0.54685,0.514081,0.403927,0.882489,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9518484,9524804,+
qCDP10,"transposon protein, putative, CACTA, En/Spm sub-class",LOC_Os09g15610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9530693,9533618,-
qCDP10,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os09g15470,0,0,0,0,0,0,0,0,0,0,0.00727604,0,0.0365442,0,0.0104658,0.00859203,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9465789,9471501,-
qCDP10,"Ser/Thr-rich protein T10 in DGCR region, putative, expressed",LOC_Os09g15480,112.263,2.62019,0.45131,0.461385,0.818884,12.3658,1.5737,85.8586,2.15383,0,0,120.157,12.906,15.9705,32.2278,24.0159,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9476395,9478845,-
qCDP10,"Ser/Thr-rich protein T10 in DGCR region, putative, expressed",LOC_Os09g15480,112.263,2.62019,0.45131,0.461385,0.818884,12.3658,1.5737,85.8586,2.15383,0,0,120.157,12.906,15.9705,32.2278,24.0159,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9476395,9478845,-
qCDP10,"zinc finger family protein, putative, expressed",LOC_Os09g15430,18.0065,8.26285,18.4925,7.87184,8.50605,11.8612,25.017,14.089,33.6552,31.0496,29.3002,13.1533,18.8438,15.564,15.145,12.6435,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9444998,9449751,-
qCDP10,"zinc finger family protein, putative, expressed",LOC_Os09g15430,18.0065,8.26285,18.4925,7.87184,8.50605,11.8612,25.017,14.089,33.6552,31.0496,29.3002,13.1533,18.8438,15.564,15.145,12.6435,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9444998,9449751,-
qCDP10,"zinc finger family protein, putative, expressed",LOC_Os09g15430,18.0065,8.26285,18.4925,7.87184,8.50605,11.8612,25.017,14.089,33.6552,31.0496,29.3002,13.1533,18.8438,15.564,15.145,12.6435,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9444998,9449781,-
qCDP10,"zinc finger family protein, putative, expressed",LOC_Os09g15430,18.0065,8.26285,18.4925,7.87184,8.50605,11.8612,25.017,14.089,33.6552,31.0496,29.3002,13.1533,18.8438,15.564,15.145,12.6435,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9444998,9449751,-
qCDP11,"retrotransposon protein, putative, unclassified",LOC_Os09g18580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11383327,11383810,+
qCDP11,expressed protein,LOC_Os09g18560,0,0,0,0,0,0,2.0109,0.891471,7.87248,3.53026,11.0695,9.36817,1.97519,1.9071,1.12056,3.47198,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11374271,11375131,-
qCDP11,expressed protein,LOC_Os09g18540,0,0,0,0,0,0,0,0,0,0,0,0,0.399605,0,0.417259,0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11363792,11367121,-
qCDP11,"nodulation receptor kinase precursor, putative, expressed",LOC_Os09g18530,0,0,0,0,0,0,0,0,0,0,0,0,0.310482,0,0.323541,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11360268,11363180,-
qCDP11,"serine/threonine-protein kinase, putative, expressed",LOC_Os09g18620,0,0,0,0,0,0,0,0,0,0,0,0,0.422019,0,0.271886,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11411906,11412549,+
qCDP11,expressed protein,LOC_Os09g19136,0,0,0,0,0,0,0,0,0,0,0,0,0.110656,0.0437935,0.0966767,0.136938,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11417020,11423570,+
qCDP11,expressed protein,LOC_Os09g19170,0,0,0,0,0,1.67012,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11459371,11460795,-
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g18610,0,0,0,0,0,0,0,0,0,0,0,0,0.329593,0,0.21307,0.0495666,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11403398,11406857,+
qCDP11,hypothetical protein,LOC_Os09g19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11479883,11480140,+
qCDP11,expressed protein,LOC_Os09g19210,0,0,0,0,0,0,0,0,0,0,0,0,0.0488129,0,0.256889,0,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11480883,11481203,+
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g19250,0,0,0,0,0,0,0,0,0,0,0,0,0.0658985,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11508465,11509687,+
qCDP11,"serine/threonine-protein kinase, putative, expressed",LOC_Os09g19160,0,0,0.773633,0,0,0.853952,0.563765,0.468605,0.703209,0.756693,2.57751,5.33184,1.27042,1.36603,0.899079,1.49515,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11449827,11458902,+
qCDP11,"senescence-induced receptor-like serine/threonine-protein kinase precursor, putative, expressed",LOC_Os09g19140,0,0,0,0,0,0.207519,0,0,0,0,0,0,0.319673,0.0505529,0.145251,0.138953,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,11427220,11436373,-
qCDP11,hypothetical protein,LOC_Os09g19270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11515925,11518243,+
qCDP11,"retrotransposon protein, putative, Ty1-copia subclass, expressed",LOC_Os09g19190,0,0,0,0,0,0,0,0.0362047,0,0,0,0,0.116331,0.103297,0.0926434,0.170766,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11470106,11477678,-
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g19260,0,0,0,0,0,0,0,0,0,0,0,0,0.12376,0,0.139832,0.0796562,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11511064,11513578,-
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g19310,0,0,0,0,0,0.611118,1.46793,0,0,2.6257,1.72247,4.01177,0.326318,0,0.154711,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11554938,11556180,-
qCDP11,"protein kinase domain containing protein, expressed",LOC_Os09g19229,0,0,0,0,0,0,0,0,0.236764,1.10277,1.25927,17.3265,2.65762,1.46974,1.40668,2.96037,no,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11483604,11506482,-
qCDP11,expressed protein,LOC_Os09g19274,3.10362,2.38402,3.26944,0.974869,0.695634,3.17258,2.87578,3.03694,2.39982,5.32937,6.39517,7.85774,3.89583,3.44615,3.46246,3.66508,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,11538244,11541191,+
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g19280,0,0,0,0,0,0,0,0,0,0.265355,0.72777,0,0.361895,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11540747,11543436,-
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g19300,0,0,0,0,0,0,0,0,0,0.142653,0.0964691,0.191944,0.00329185,0.0301013,0.0258843,0.00355534,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11550880,11553816,-
